id	cleaned_text	HS	TR	AG
7780	me dear i i follow all of your guidelines please reactivate my account i	0	0	0
5118	ism just sitting on the train have a hard dick and would like to wank a horny girl on the big tits  sweat droplets  sweat droplets  sweat droplets  sweat droplets  sweat droplets  sweat droplets  sweat droplets  sweat droplets  sweat droplets  sweat droplets  sweat droplets 	1	0	0
7287	talent making people think i give a shit about their stupid fucking life	0	0	0
1948	restrict welfare benefits 2 brutish people only confiscate properties that house illegal immigrants offshore internment camps 4 illegal immigrants segregate by ethnicity 2 simplify invite in 2 solve missing passports camp papers no residency automatic deportation 4 illegal entry	1	0	1
881	most of drug paddling&amp;human trafficking being done by illegal immigrants from bgd,afg&amp; africans.appeal to immigration office to wake up	1	0	1
6678	apparently fuck off and die you stupid cunt with no prior engagement is within twitter rules i bet user would disagree if i tweeted that	0	0	0
1593	in recent months the focus of the media has been on the rohingya refugees in india or recently about the furor over arc in assume but the fact that sri lanka refugees have been here for nearly 35 years,...	0	0	0
4995	user it's a nice butt but i didn't think you were a slut i thought you might be a 300 la man tweeting in your stained wife beater i	1	0	0
3792	or camp nigeria the remaining liberals at the or camp in nigeria have expressed readiness to return to liberia finally after several years in exile	0	0	0
8481	wonder how insecure you have to be to tweet  eyes  eyes  eyes 	0	0	0
7217	when you ask her what that mouth do	0	0	0
1871	for instance participants in this pew study broadly overestimate the size of the immigrant population in the us so wouldn't it make more sense to ask what percentage of the total populations of each group are democrats or republicans in	0	0	0
4279	malaria tightens borders amid german rethink on migrants	0	0	0
8336	not all women have vaginas not all men have dicks not all humans identify to a gender all are our equals so cork the insecurities & stop	0	0	0
5949	user u people user r post liars more fake news u should offer 5 women to obama. w that sank wife he has he would take the offer	1	1	0
5710	anything that bleeds for a week and doesn't die is a monster	1	0	0
7925	user user user user not all men stare and not all women r worth staring either....	0	0	0
3286	you think immigrations and customs enforcement is evil one of the things they are...	0	0	0
8533	user where's the punchline to fuck you cunt go die in a ditch whore that's not even in the form of a for	0	0	0
6828	user user they are trying to rape that young girl and they come around like animals fucking wankers	0	0	0
1413	â¦@channel4newsâ copyright  â¦@channel4â copyright  always pushing the illegal immigrants are great guys agenda , never mention the cost or consequences	0	0	0
1844	i can't believe immigrant song official music video is oh and gamins long	0	0	0
8704	why would u play with my pure heart u fucking hoe bitch	1	1	0
4828	you're in the middle of being a woman or being a bitch	1	1	0
5742	i hate when girls bitch about not having a date to a dance when they've turned down every guy that asked them	1	0	0
8364	user rage of women of trump in the white house made them individually fearless to turn on weinstein blame 1 man not all men	0	0	0
1952	user the up suffers when there is uncapped migration we cant cope ask the midwives in hospitals ask our option we wan to leave rope	1	0	0
1886	user 1. white people exist 2. white people have the right to exist 3. white people have the right to exist as white people in white communities and nations.https //t.co/fkbxx2cx29remigration 2018  easy come easy go	1	0	1
1278	why end data this is why the respect right there uncalled for send them back deport asap	1	0	1
3250	no is no turns no morocco's no slam borders close refugees are not welcome in rope e no market no cabinet rutte111 king oleander country verrarder said stays black no animal suffering fuck sylvan (pechtold left again i puke there of)https //t.co/bqbibltaec	1	0	1
5696	user let's get weird summertime baby	1	0	0
1746	deli is national capital&amp;centre for all states,so if mad kepi is allowed his wait will soon become full of encroachers,illegal migrants	1	0	0
8325	everyone calls belly a slut or whore but where in the hell is the evidence	0	0	0
1433	teach = subsidiary of general electric cop - japan declares crisis as fukushima reactor begins falling into ocean a... via user	0	0	0
2503	user user building that infrastructure to give to the third world 1. let in millions of immigrants forcing up property prices so homes and children are unaffordable raise taxes to fund healthcare housing and schools for said immix	0	0	0
4292	we seem to have no hard policies on immigration	0	0	0
5848	what do you look for in a woman	1	0	0
3617	police nab illegal immigrant family after man found to have raped girl via pastimes	0	0	0
6535	so if your reading this and i know you are i stop hitting me up yo dick lido and now the world knows  loudly crying face  woman facepalming medium skin tone 	0	0	0
4070	the population of africa grow rapidly it would impossible to give them home in europe. the refugees want only to go into socialwelfare countries like germany sweden and austria if e open the borders soon for all rope will collapse end of doubling	0	0	0
2149	hey mama agreed with user on illegal now stop whining and lying and pass a bill your jobs depend on it user	1	0	1
3453	user la raze board member runs nonprofit that made over 1 billion under mama from managing illegal children migrants and will make 500 million just this year.https //t.co/ghzt4zvnyz	0	0	0
5178	rubbing cock on face woman with three tits	1	0	0
5319	for that dumb ass pussy that thought he could step to me 1004 franklin aver anytime you wanna get it bitch	1	1	0
7334	ifs that sounds as good as his grammar i	0	0	0
329	user user user so kids of illegal immigration being put in temporary detention centers which they are put there so they don't have to go to a full on prison with their parents = authoritarianism surprise if you cross into a	0	0	0
6103	biiiitch lie biddy whores doors bitch i eat my ass	1	1	0
3382	user bloody germany who needs germany we don't want their visa plans were are fed up of being over ran by migrants no up jobs threaten	1	0	1
2219	vietnamese launches user to give kids a chance to earn money for college through what he calls action scholarships via user	0	0	0
1410	merely spain and greece prepared to take back some migrants	0	0	0
5927	disgusting , and bitch you are no rock star you are a no class skank clown face  face screaming in fear  snake  see-no-evil monkey  hear-no-evil monkey  speak-no-evil monkey  eye 	1	1	0
6346	where to are you i miss your white black ass hoe mf cock sucking whore  double exclamation mark  sparkling heart  heart exclamation  face blowing a kiss 	1	1	0
2399	get rid of user - from the pacific ocean to the gulf of mexico - all illegals and their families -	1	0	1
3047	user user user mexico city 1 of the largest cities in the world & 1 of the filthiest cities in the world the freeloaders are destroying our cities 1 neighborhood at a time	1	0	1
7002	user user true many women think earl is a dick and list is fantastic	0	0	0
3608	daily mail removes illegal immigrant article after fact check goes viral via user	0	0	0
3687	that's very odd#thewall mom him offended mollie tibbetts' dad won't recognize illegal alien crime via user	1	0	0
5740	i don't take you places because i wanna be friends my car doesn't run on friendship bitch it runs on ethanol	1	1	0
1377	illegal 50 of a crowd from 400 refugees entered us border at tijuna. trump isn't able to protect us he has no wall and cannot decide to kill them	0	0	0
9166	that ism the best funniest most attractive girl ever until i get to the second page and apparently ism a sank whore bitch slut	0	0	0
4910	user user shut up cunt bitch whore	1	1	1
3142	when someone needs help filling out paperwork call 619 231-2828	0	0	0
2201	police officer and her family infected with highly contagious skin disease at punish migrant shelter	0	0	0
7424	when you send a dick pic and get no response	0	0	0
8875	user has it been a year already are you looking forward to giving up your most hysterical woman tweeting about seat swap on a user flight title	1	1	0
4665	some of the results of recent e policy excellently unpacked by user no sustainable solutions in sight	0	0	0
8622	just walked past this women and she goes hello you cunt ism crying i	0	0	0
3781	user when fear grips a nation after welcoming with a smile then the visitors turn around and rape and laugh then immigration says no	1	0	1
7641	when your phone goes dry for more than 2 1/2 minutes	0	0	0
6389	hello cunt hole user doh be on me caddis ill buss uh face	1	1	0
2888	illegal alien grand ma caught sneaking in 31 pounds of heroin from mexico proving illegal grand mas must be deported too abolish illegals keep user user	1	0	1
3298	says it all	1	0	0
8837	oh my god all non fans are so annoying let universes and pentagon grieve let us take all this in first just let us fucking be and leave us the fuck alone we don't need your fucking opinion on the matter i so fucking done with all for fucks sake just shut the fuck up	0	0	0
5912	i fucking get tweets from fans if that piece of shit whore slut disgusting human being about her new song fuuuuuuuuuuuuuuuuuck	1	1	1
1341	user lied to anericans about illegal immigrants because illegal aliens come first the platform user	1	0	1
5895	user that bitch is the godmother of perversion crooked pillar is like the ugly old slut of the wild west that opens the whorehouse	1	1	0
781	user resign costing taxpayers billions america doesn't owe them because their parents broke laws	1	0	1
4365	people are waking up politicians are protecting illegal immigrants not their citizens for some globalist cheap labor scheme user had the guts to tell the truth via user	1	0	1
2734	user let's get trending nowplease this visit to help	1	0	0
2829	refugees who have been locked down for two days with no warning want president joke widow to know that they are not a threat we welcome him to makassar. about 2,000 adult and child refugees &amp;...	0	0	0
8879	user user user you're hysterical promoting your own book since you are user ya	0	0	0
5548	of but user makes me add her to all dos just i	1	1	0
5049	have all the privileges have all the responsibilities end feminism today	1	0	0
8451	so my fat sank sister laos the kid that lives in the room next to me doesn't wanna believe his girl is still chi	0	0	0
1588	australia gill boehringer, an 85-year old human rights defender was barred from entering the country immigration bureau said that he is blacklisted because of alleged involvement in an international fact-finding...	0	0	0
3503	hundreds of syria refugees return home from lebanon	0	0	0
4237	according to us and palestinian officials the trump administration is working to end unwraps work in order to remove the refugee issue from any possible negotiations between the israel and the palestinians”.	0	0	0
2578	have chosen 1. criminals over the of the people and...	0	0	0
5881	user user user you misspelled cunt's ugly word for an ugly woman that turns on her fellow woman	1	0	0
1409	user user user user user user build wall/enddaca/end sanctuary cities/end chain migration/pass raise act/enact e-verify/enforce travel ban/require photo id to vote/stop lottery immigration/we are in fight 4 heart & soul of usa/vote	1	0	0
7534	when you wake up and the random didn't sneak out in the middle of the night	0	0	0
5830	yes you're so hot but you've fucked black guys therefor you're ruined	1	1	0
2343	as long the e and his trolls rescue refugees in the middlemen it will never get a solidarity between the own citizens and the governments	1	0	1
5862	when it's my birthday but you're the one that's getting spanked	1	1	1
6613	lets go down the slate rabbit hole christian cauterucci is a woman who seems to think men falsely accused of rape	0	0	0
4009	long line of people accepting the lord at csc ~30 praise god	0	0	0
7598	user well what is your so	0	0	0
1025	help user continue the amazing campaigning training camp frontline support they provide red the state violence that is no family (&amp; no one should be forced to live in poverty due to immigration status if you've any leads on office spaces to rent let them know	0	0	0
3535	america needs to create laws that revoke citizenship from legal immigrants who break laws we need to restore the demographics of america	1	0	1
4132	user user user it user please arrest/prosecute all governors mayors and members of who are violating any federal laws	1	0	0
7905	not all men treat women badly there are some really great ones and they deserve recognition maybe this way we can show our daughters...	0	0	0
1831	says unable to host new wave of refugees	0	0	0
612	immigrant song	0	0	0
3776	video holidaymakers watch stunned as dozens of migrants storm punish beach	0	0	0
709	user .@expect ka0s epic long coo yarrabee farms admitted did not use verify for this killer or workers tell a .@jeffsessions to get off his behind work on getting verify mandatory all jobs hopefully ice raids yarebeefarms as regular visit	1	1	1
6769	user user nets you a amount of gold and other metals which is dependant on their mud hole	0	0	0
1109	the philippines is sending a catholic priest to kuwait next month to assist filliping migrant workers who escaped from abusive employers	0	0	0
5438	like for one bitch you ain't never let me not any night i know fuck u been a paid hoe and you didn't get the 200 in mama butch drown	1	1	0
4626	an opportunist fro athlete with it citizenship hit with an egg by communist sun's asshole gets more news coverage then 2 it white girls assaulted by illegal african immigrant welcome in italy tourists	1	1	0
8507	i see those outlander women who continually bitch about/to terry have blocked me loll snowflakes	0	0	0
5143	if this hypothetical woman exists shame on her real rape victims might say fuck you and your false narrative	1	1	1
8322	i cumbutt  gaymanfetish  nohoslut  never be ashamed of being a cut whore pig slut follow my other...	0	0	0
8985	insulted of being a rape victim by the same people who are today crying out against victimization of women and chip	0	0	0
1765	us faces difficult dilemma with crisis user user user user user user user	0	0	0
7022	isn't it funny how people are so quick to slag you off behind a keyboard but when they see you in person they run away	0	0	0
6387	user it will always be ready and hard for you to bring your holes and beat it with your cunt and ass	1	1	1
2213	no driver's license no photo id philadelphia will issue municipal id cards starting next year i help for undocumented immigrants homeless domestic violence survivors and more but city plans to market to everyone user	0	0	0
3068	int’l, sty and endogen immigrant students make up an average of 30% of undergrads in us -miriam feldblum, executive director presidents alliance on higher end and immigration ⁦@aracelihlaroche⁩ ⁦@megitasmith⁩ ⁦@nmvalenzuela⁩	0	0	0
8463	happy birthday you sank user	0	0	0
8392	user user you fly gonna say something sexist and then yell not all men dude take a seat prove that no	0	0	0
8169	girl can i have your number me sure girl can i friend you on casebook me oh god not that's entirely too personal	0	0	0
6813	a middle aged woman just shouted well done at me while i was running so i guess it'll just go crawl in a hole and die now	0	0	0
8701	"love seeing how girls publicly compliment each other oh wow stunner badland in the same breath send private texts to their friends saying the same person is an ""insta-whore / attention whore / craving attention seeking sank with dumb shoes""hilarious#morethantwofaces"	1	0	0
3110	e throws up barriers in niger to stem migrant flow	0	0	0
271	refugees don't choose to be refugees by definition refugees have been forced to leave their home country because their lives or safety were threatened.learn more about refugees by downloading our free book i things you should know about refugees âž	0	0	0
5890	user dumb cunt steals from my car go to hell slut	1	1	1
3155	arizona found simple method that is sending refugees fleeing from their ... via user not enough free handouts for you go home	1	0	1
4055	an island prison is not the answer user user on misguided plans to relocate refugees to a flood-prone island	0	0	0
208	ex-teacher pleads not guilty to rape charges	0	0	0
8588	user you mean the truth...kunt	0	0	0
411	user user to ignore the role of the immigration invasion and white genocide in the housing disaster isn't just irresponsible its criminal.https //t.co/hfgw0agypihttps //t.co/kywyk2rg1k	1	0	0
7784	when your friend says she's got the perfect girl for you	0	0	0
8289	slut bitch liked it too	0	0	0
1357	user author of the struggling state writes about for user	0	0	0
1166	you have got to be in me i the german government pays for 3 week vacation for refugees to go home | armstrong economics	0	0	0
1306	the home office left potentially hundreds of unaccompanied children in palais with no viable legal avenues to join their families user user so what happened lost trafficked sold where did they go	0	0	0
4415	it never ends	1	0	1
1290	compares immigration in japan other successful countries to united states in tucker	0	0	0
8852	are you fucking kidding me names cordon making jokes about women being molested and raped this is rape culture	0	0	0
6487	user so you're saying you don't like how my cock looks in these panties	0	0	0
2730	user now no-lottery get in line... now ðÿ‡ºðÿ‡¸	1	0	1
7691	user  skull  skull  skull 	0	0	0
2259	thank you to user user user camp everyone else who showed up yesterday to shed light on the legal resources that are available to help our city's immigrant families	0	0	0
4480	user end replace	1	0	1
1447	african migrants are painting their faces white to stop israel from deporting them.write to the user , user and user and urge them to intervene immediately and to shut down the israel embassy in south africa immediately	0	0	0
1510	dehumanizing language to describe migrants anyone not doing this nowadays it's all a load of bollocks two	0	0	0
2462	imprisoning children was a business plan to make income get group is a for profit prison system company that is a publicly held company it lists under get is that legal c user user user user user	0	0	0
4446	user its not about trump kids.when are you putting up all those refugees in your home ja you know diversity for thee but not for me.your virtue signalling is tiresome	1	0	0
6804	look user smith's 'ram'dom act of kindness have you submitted your act of kindness yet it's easy fill out this form	0	0	0
4321	italic mayor abandons international human rights laws cuts electricity supply to refugee shelters you are not welcome here - free speech time - user	1	0	1
201	hurray saving us in so many ways user user	1	0	0
1091	user it need user actions to start backing up his words with real conservative actions and results not the ring shit coming out of rings mcconnell, ran pence brandy & the och brothers	1	0	1
8521	hey guys it's of for her to say not stop calling women bitches for declining your advances doesn't matter the time	0	0	0
4797	user user i love playing with your ass will you rid my cock and i eat you out	1	1	0
8865	user how many more women bi sir have to report rape by garvey weinstein ' before you arrest him 33 women are not enough for you	0	0	0
2240	requires all adults entering illegally to be criminally prosecuted this change means that if a family is apprehended at the border the children cannot stay with their parents while they await trial because kids are only allowed in immigration detention centers not 2/4	1	0	1
7114	women are rejecting but are not actively supporting man's rights whyhttp //t.co/phmgseckla	0	0	0
4433	another illegal alien that shouldn't be in america killed an innocent america couple#buildthatwall user	1	1	1
7829	lot of u bitches show me y'all momma raised a whore	0	0	0
7731	the evolution of a kardashian	0	0	0
889	france malta take some of 450 migrants rescued in mediterranean	0	0	0
1128	how business can make a difference for by user user user user user user	0	0	0
6224	user in is a big abusive whore and a bitch but shine is allowed to commit ancestral rape for over a decade i	1	1	0
8052	restrained sub sank gets pussy punishment	0	0	0
489	...if we didn't cover the costs of this travel then hundreds of people would not be able to open fresh claims or submit extra evidence directly affecting their chances of receiving refugee status in the up donate today	0	0	0
1195	new jersey included 2.1 million in fy2019 budget for deportation legal defense this is a crucial first step in ensuring that immigrant families across the state have the power to fight their cases in court	0	0	0
1647	user while building a wall give illegal immigrants a year to come forward giving them a process to become legal#thencrackdown	1	0	0
6747	user when roman polanski drugged raped and sodomized a 13 year old girl it want rape rape right whoop	0	0	0
4169	no matter how appealing remedies may seems they are not in fact a sustainable solution in a just society the collateral damage is unacceptable	0	0	0
382	passion place camp purpose - sat 15 sept 2018 - book now methodists dismiss complaint against eff sessions over using bible to defend family separation	0	0	0
3075	great job deport them all on out of our nation they are not assimilating to us either way user user	1	0	0
4519	isn't it wonderful - no water more no food more this is rope which is just to get a desert and many refugees overpopulation everywhere climatchange is normally natures reaction if humans will not reduced nature will kill them with or without humanity	1	0	1
2108	please be sure to share this widely with user user	1	0	0
8388	i swear to gawd if i see one more not all men et shit when a woman is killed by a man and y'all don't hold people accountable ism fighting	0	0	0
4036	a welcomeorganisation in parts finish their work because to many refugees react with violence	0	0	0
4547	prevent new refugee crisisyou can stop doing the lies n propaganda bullshit.you can't even take care of your poor pal at home.space force is too expensive for the pal w 2 jobs.you can't even take care of puberty rico.good night millions of homeless on the streets of us	1	0	0
4291	now since all indies been mapped thru radar card flush out illegal immigrants,whose no has grown substantially in last 10y.	1	0	1
6939	user like shooting in a pressurized cabin don't know were it'll end up id suggest you run a train on some slag indoors	0	0	0
4314	democrat-run city building foot fence around migrant housing complex to keep ‘˜intruders’ out	0	0	0
4417	illegal alien accused of attacking wife with chainsaw was deported 11 timeshttps //t.co/vrc7hr9c8t#buildthewall	1	1	0
7187	when you're out to eat with your girl and the waitress knows you by name	0	0	0
2811	tell him no one cares what the america people think at this point	0	0	0
498	user it's time we get america where they belong until there's no hunger no vets on the streets homeless no poor homeless no mental cases left without help we don't need to import or allow anyone else into our country	1	0	1
4537	it's unfair to immigrants apply and wait for a visa to reside,work or go to school here in the u.s., that illegal aliens are allowed to stay without documentation let them go home and apply for a visa like all the legal immigrants have what makes illegals exempt	1	0	0
8422	not all men but like... it's a solid 78% of you guys	0	0	0
5058	pro tip stop sweating these hoes	1	1	0
1976	ice operation targeting criminal aliens and immigration violators nets 40 arrests in new york state round them up...	0	0	0
4303	series of killings in refugee camps spark fear among members of the displaced museums and aid workers user user user user user user user	0	0	0
6590	shit the dick make you smoke man	0	0	0
3025	trump was right to ditch unis plan for handling migrants	1	0	0
7029	women have become bigger players than men the tides have turned my friends	0	0	0
6562	a woman who accused us rapper nelly of rape has asked the police to stop their investigation	0	0	0
5261	what's the polite way to say don't eat too much today cause ism not trying to get shit dick when i fuck you in the ass later	1	0	1
4849	why is it whenever i talk to girls they just cut off communication with me for no reason and no explanation o yea i know cut	1	0	0
5615	user user fuck all to do we him it..and i just can't be annoyed with hysterical mong women who talk she	1	1	0
7697	plastic surgeon what can i do for you whole phloem just make me less ugly plastic surgeon say no more am	0	0	0
6744	hypnotize synthesize love is a lie like a hole in the sky then you die	0	0	0
1049	another memory that is to be shared remember that the syria war by assay and his allies are killing thousands of innocent children and their parents	0	0	0
1169	legalese christian victim of a quarrel between syria refugees carrying knives camp cleavers in lebanon	0	0	0
3175	the imminent threat for rohingya refugees is the likelihood that the coxes bazar area will be hit by a cyclone or comparable high winds and storm-surge flooding	0	0	0
1804	. immigrants made america great so true even trump is a and generation immigrant from germany .	0	0	0
6694	when it comes to rape you can't be too careful	0	0	0
7500	merica... i	0	0	0
5950	user would you want to be labeled a woman beater for the rest of your life by some crazy sank who's pissed	1	0	0
5202	soccer players go down more than my bitch on my dick	1	1	0
4905	black bitch gets cock shoved in her waiting cunt	1	0	0
7274	when men leave dumb comments thinking it's gonna hurt my feelings	0	0	0
1616	user stay strong saline we are with you whatever you need just ask	1	0	0
7849	user user user fucking clown you clearly haven't a fucking clue how economics works fucking inbred hunt	0	0	0
4854	god doesn't hate gays he's just mad they found a loop hole in dealing with women	1	0	0
3576	so disgusting lock him up don't release him he will only come back	1	1	1
7228	when you're fat but so cute that everyone loves you anyway	0	0	0
3708	the philippines bishops commission on migrant care is pressing the government to ensure that a deal about to be struck with kuwait guaranteeing protection for filliping workers most of whom are maids is adhered to	0	0	0
4856	why aren't women marching on the streets demanding the for all women men know the answer women are lazy	1	0	0
6628	and you won't get me in a hole to rot with your hemlock on the rocks	0	0	0
8128	says a colored woman of a race that claims to have a ' hysterical fear ' of the police i	0	0	0
1249	user needs to send in the military to the southern border stop this invasion of america from the and world	1	0	1
3102	user user user user user user user user user user on my radio it was bluntly stated that it is ms and the victims were from a rival gang it is ms13. we need ice we need police we	1	0	1
7398	when your ride for work came early but you weren't done stalking all of bar's social media pages	0	0	0
8472	i believe the problem with the argument is that although yes not all men disrespect women -	0	0	0
4459	germany morocco migrant spits on a german woman and gets slapped in the face by a german grocery worker - free speech time - user	1	1	1
8076	the woman in el past on the mountain is she high or just being hysterical scary stuff	0	0	0
6218	this bitch dead flipped a tweet to about rape for attention i done really seen it all	1	1	1
5141	ain't loving these hoes they garbage that not my baby like marry lie bitty bitch stop calling	1	1	0
1328	hear from some of the victims of algebra's unlawful mass summary deportation of 1000s of migrants many of whom are being dumped mercilessly in the scorching desert on the niger border user	0	0	0
5681	user but how can they be raped if no men are there to rape them	1	0	0
6081	user no its for women who are being a fucking bitch	1	0	0
5505	user shut up bitch no one fucking likes you suck start a shotgun worthless cunt	1	1	1
5698	user user user yeah but who was the bitch that wouldn't let her answer	1	1	0
387	.@thedemocrats .@kamalaharris .@chuckschumer .@nancypelosi .@corybooker .@ocasio2018 america want safety security from illegal drugs gangs & criminals 1st#buildthedamnwall	1	0	1
3749	fast-food workers union demands restaurant to allow employees to wear abolish ice pins | breitbart	1	0	0
4379	parents of slain filliping migrant worker and kidnapped priest are among those whose feet will be washed by cardinal table user user user user	0	0	0
1734	user user if only there was a way to stop those bullets have got it build a wall	1	0	1
5329	i saw a woman dressed up like a hot dog tonight bitch it ain't hallowed yet	1	1	0
1031	this year a young immigrant from mali saved the life of a child in france the president of france personally awarded him a national hero medal for bravery after inviting him to the else palace offered him french citizenship and a job this years the…https //t.co/hkdegti5ya	0	0	0
6976	and the asshole cannon thinks we are all stupid	0	0	0
3883	user stands up for real canadians while comrade user allows millions of illegals stream across our undefended border	1	0	0
7628	how i feel when ism drunk at the bar buying everyone shots	0	0	0
3952	ðÿ‡ copyright ðÿ‡°denmark  ''i’ll pay denmark nab finest french-algerian millionaire's go back to algeria better yet tell algeria to open its borders to african migrants instead of europe.	1	0	0
577	user user user user user to end and then deport deport and deport	1	0	1
1922	border security and take more migrants in you can find money for non up people and a like you can find money when you want for bowing and scraping to rope there is no dirty for our nus staff no pay rises disabled and unemployed shamed the toys have lost the trust of the lost	0	0	0
7533	me trying to flirt	0	0	0
7789	i don't like change in my life except for the people i sleep with	0	0	0
8428	user i think what he's trying to say is that not all men are shit females started that stupid ass trend and it's annoying the	0	0	0
738	user 1. physical barrier monitor/deport visa overstays employer crack down listen for the giant sucking sound of self-deportations#stoptheinvasion#commonsensesolutions#americafirst#americanshavedreamstoo	1	0	1
8409	it's not all men thought but if he does time for violating someone you quickly forgive him he's learnt his lesson's	0	0	0
7226	person i don't like you me	0	0	0
8491	bitch what the fuck do you mean you cant find the fucking page cunt i need to vote for my boys don't you understand	0	0	0
5539	i gotta stop posting about not wearing condoms cause these bitches is starting to make me wear condoms	1	0	0
6028	user user user user and i thought i was a bitch but you are well the worst cunt ever	1	1	0
8206	if i judge pussy by what it looks like does that make me a pussiest i	0	0	0
2610	15 minutes free eligibility assessment for no immigration	0	0	0
7855	user user only time of the year you look normal ya hunt	0	0	0
1921	user user america must stop criminal illegal aliens from coming into this country we must protect our children	1	0	1
2856	market support falls to allative low as ruling bloc damaged by migrant row via user	1	0	0
684	if the lefties disagree with you you are a racist no matter the issue taxes immigrants gender rights . . .	0	0	0
8593	user good luck with ash tailor bitch oh that's right you fuckwits couldn't sign a local junior i your a hunt like your coach	0	0	0
423	missed this from user and user last week but it will probably stay relevant for quite a while user has made a killing convincing towns to pass anti-immigrant ordinances and then mostly unsuccessfully defending them	0	0	0
3577	user user not millions of america have lost jobs to illegal immigrants for 3 reasons...they work for less often for cash and are more reliable sought out by employers asylum seekers are trying to escape violence want to passim	1	0	1
4693	our report on the lack of supervision sexual activity and runaways at the shelters that house immigrant children in and around chico was just published in punish i	0	0	0
2153	why does this not surprise me such audacity trump should be forced to defend these business practices to the same immigrant base he's always stoking with hatred including user	0	0	0
4746	that yo main bitch that my side hoe damn near coldest bitch i love her night side joke	1	1	0
4918	i just need women who know how to treat a bottom beta bitch girl like me right that aren't afraid to take what they want	1	0	1
1663	are you bilingual this is how you can use your language skills to help refugees.âž¡ï¸@tarjimlyapp	0	0	0
6299	if ya bitch ass didn't wish me a happy birthday then don't ever hit me up again you're trash yes i am talking about you hoe i	1	0	0
3194	please help me get this message to congress by sharing it#enoughisenough#wakeupamericai am a proud legal hispanic immigrant loving our us doesn't make us white supremacists it means we love every american#donttakeracebaitersbait#walkaway#draintheswamp#rednationrising	0	0	0
6603	happiest of birthdays to the main hoe  smirking face  woman dancing light skin tone  i hope you have a wonderful day angel i user	0	0	0
984	user user user funny fools - a country which cannot protect himself from illegal refugees , isn't a country	0	0	0
6271	in each and every 1 of these rape cases it was some woman trying to be more than she is and none of the women deserved awards give them up	1	0	0
8605	user user user rip twitter bitch cunt	0	0	0
8738	user i don't have ovaries or a vagina and i refuse to put women in jeopardy because they do... pro-choice isn't pro abortion its women right to choose... if you cant get pregnant from rape,stfu.	1	1	1
7046	user hey man we're finally on twitter and just wanted to thank you so much again for the ongoing support you are so inspiring	0	0	0
8400	of not all men must leave me alone just some annoying ones if ism interested in you you will know	0	0	0
6149	bitch had the nerve to leave the fucking box in the mail room you fucking cunt bitch fuck	1	1	0
8196	when you just watched your boy ruin his life but you know misery loves company so you decide to ruin yours too	0	0	0
4410	user hell no up cut from the same communist cloth as the lying muslin infiltrator we just got out of our we user and user r going to be tried 4 treason hopefully executed in front of the whole world for their crimes	1	0	1
2272	they are illegal immigrants gotta go home can you now feel how kashmir bandits feel being exiled in their own country due to terrorism of kashmir museums you dint shed a tear for them shut up now	1	0	1
3761	the presidents be his administration should all go home the people in this country all are immigrants from other countries unless you are of african america or native america descent .....read history of this country.... we r all from some place else.... stop itðÿ˜«	0	0	0
724	immigration demo crosses brooklet bridge	0	0	0
3281	the illegal immigration problem was started by continued and made worse by government 100 years ago we had free and open borders to the south and supply and demand for labor determined how many came	1	0	0
3704	nice writeup on user of than ho user and user	0	0	0
1383	spent the weekend reflecting with so many other legal immigrant friend about how us immigration has always been about family separation at its core	0	0	0
1344	demand you	0	0	0
2488	lawyers defending immigrant children in detention are relying on a court case from the 1980s	0	0	0
2384	all governments with a record of human rights violations resent being criticized about their excesses including the however claims that violated its sovereignty by urging the release of women rights activists are an overreaction to say the least	0	0	0
7644	user  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face 	0	0	0
4601	world bank report urges thailand to revisit migrant worker policies to pursue 4‘¤0 growth strategy	0	0	0
3589	deportations in the desert governments like smugglers abandoning migrants to die	1	0	1
4661	illegal alien students now allowed on californium college boards	1	0	1
6289	shut up the fuck you slut	1	1	1
5728	for international woman's day it'd like to offer up my penis to any of you bitches in need of some dick	1	0	0
349	user we need our army down there to are they that is more important than defending our national border against this constant onslaught of hostile foreign invaders	1	0	1
4087	video part i onion a frame trailer with patriotic sound system on the road in and around our capital city say no to immigration	1	0	0
2685	user don't get it pity sturgeon didn't help her own homeless am sure but refugees can swop it for a high rise in glasgow	1	0	0
7467	waking up today like....	0	0	0
7597	user how's that	0	0	0
4353	user and deport deport deport we have a right to live in an illegal-less and safe country	1	0	1
4427	churches open their doors to migrants not of the foreign kind but the ones who begged a bed but were forgotten now the church has priorities	0	0	0
2846	another liberal wasteland on the road to hell i wouldn't mind so much if it weren't the city of our nation's founding	0	0	0
1813	same story different names.---> user user user	1	0	1
6954	user it'd be interested in seeing you have a second meeting with nikki. i want to know why she suddenly left her pimp 3 days later	0	0	0
1013	user user user wrong none are refugees zero the are economic migrants/invaders colonizing at the expense of host countries while pretending to be asylum seekers they are a disaster for the countries that allow this to hap	1	0	0
5209	when you're in love with her and find out she doesn't do anal so you're gonna have to cut her loose	1	0	0
4219	the counties are paid a daily rate for each immigrant they hold enraging	0	0	0
4062	2017ðÿ‘‰should e take migrants from when they already sent 100,000+to roam europe.all for user it migrant sharing a nonsense camp plays into hands of brussels, which seeks to commit e to mass migration.#visegrad user	0	0	0
3880	doing the job illegal aliens won't do.https //t.co/u9mbwpidxp#thereismoreofthemoutthere	0	0	0
8980	just asked him if sexual harassment n rape r even recognized as crime in slam or if yes why only women is guilty	0	0	0
